248.1	1604.996726	19.88917404
221.2	1699.452869	29.70311351
192.2	1808.482553	47.41089726
164.1	1931.952734	79.28875787
149.2	2003.285472	106.9372059
134.7	2065.333412	143.7713097
117.2	2148.302931	140.7
97.3	2247.454342	100.1
89.5	2272.609831	95.21
75.8	2305.421262	45.98
63.4	2314.508868	131.7
54.21	2289.983272	109.1
46.76	2239.589134	55.21
