357.8 13.75 1.24
326.8 13.76 1.49
290.1 13.62 1.85
259.9 13.69 2.34
219.7 13.65 2.30
181.8 13.75 2.11
154.9 13.48 1.78
83.4 13.69 1.70
50.2 13.79 2.15
24.9 13.92 1.20
7.82 13.54 1.94
